product_id,merchant_id,price,retail_price,currency_buyer,units_sold,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,product_color,product_variation_inventory,shipping_option_name,shipping_option_price,countries_shipped_to,inventory_total,origin_country,merchant_title,merchant_rating
5ebfdd5bebac37702b0b207b,5d4b8931933fb13f8a1fe232,11,30,EUR,1,5,0,,,,,,armygreen,10,Standard Shipping,2,33,50,CN,caogao,4.007246377
5ea914e163d59930cccc879c,5e61e5580705ac039c94c08f,3.7,47,EUR,100,3.18,11,4,1,1,3,2,pink,9,Standard Shipping,1,38,50,CN,maxiaoxu,3.409470752
5b5c11f425298226bf0cfad6,597767f6171974220c25560a,14,12,EUR,5000,3.75,1892,780,431,317,147,217,black,48,Standard Shipping,3,37,50,CN,liuani,4.030461482
5ac31900e114ef38d7fb09dc,55542b4b662da7114d591723,11,10,EUR,5000,4.26,1273,735,295,134,55,54,multicolor,50,Standard Shipping,2,38,50,CN,SZLTHT999,4.102320942
5cf611aee7e9e650150d59f9,5b420ce3d9b2a4418b74ae31,18,16,EUR,1000,3.63,477,181,112,75,43,66,yellow,50,Standard Shipping,5,27,50,CN,Jun U Near Store,4.146030246
56a88f23e726b165ec424c94,53a2a09ad91139519161a267,12,118,EUR,20000,4.29,4266,2611,850,449,145,211,black,50,Standard Shipping,3,38,50,CN,FashionForChanny ,4.256076907
5df202bb707508021388614a,55cc4e1d845591103477a561,14,43,EUR,1000,4.05,167,93,32,18,5,19,leopard,50,Standard Shipping,3,43,50,CN,Cuiior,3.872044384
5ea90d795a7b8a3ab73de10d,5b29ff427752c84390ed6ecf,8,75,EUR,50,4.33,3,1,2,0,0,0,black,50,Standard Shipping,3,41,50,CN,reyoun,4.002933166
5e75b2e213e56742f2907368,5d52278327752b029793c927,1.77,2,EUR,10000,4.03,510,267,103,67,35,38,white,50,Standard Shipping,1,45,50,CN,Happy kids shop,4.237547893
5b03c5328b3f0e17fcf0faf1,5ae6dab8b125ab6825502d06,3.73,9,EUR,5000,4.14,856,475,171,112,49,49,grey,50,Standard Shipping,1,44,50,CN,yu wen xiu,4.145660706
5e8eb0f1ac17f03b1d4c585d,57b03628c676b3573ba2a081,8,22,EUR,100,3.92,12,7,1,2,0,2,black,47,Standard Shipping,2,43,50,CN,witkey BL,4.049640277
5b88da661a62df412262441f,5a17b55d1f4d8c4f0b44b0ce,18,27,EUR,5000,4.09,1903,994,449,234,85,141,blue,50,Standard Shipping,5,42,50,CN,postonny,4.052917061
5ebbd192c1b69c3de34286cc,558c2cdc89d53c4005ea2920,4,4,EUR,100,4.07,46,23,12,6,1,4,yellow,50,Standard Shipping,1,48,50,CN,guangzhouweishiweifushiyouxiangongsi,3.884543646
5c40402ec4dae35993974402,5b6bb9c8dd0d902d18928318,5.68,7,EUR,10000,3.89,1232,588,250,188,81,125,blue,50,Standard Shipping,1,41,50,CN,nanguoguan,4.054480382
5edf3082e066d71501a40c73,583da4b58108913e6c79a32e,1.75,6,EUR,50,3,2,0,1,0,1,0,black,1,Standard Shipping,1,35,50,CN,sklioppp,4.069015097
5e670a1bfdfc802659966971,5d44cb7ea5f07b2d00607909,14,84,EUR,100,4.13,60,35,10,7,4,4,white,2,Standard Shipping,3,43,50,CN,idooryou,3.707891637
5e8c22c6e4ca5f4a4e5b2bbe,5952a218e81e8a4c30b5bbbc,8,7,EUR,1000,2.75,127,29,17,19,17,45,claret,5,Standard Shipping,3,25,50,CN,mayuhiao,3.956810982
5b0927944d25b81c6083a63f,55cc3e5f845591103477a2f8,6,9,EUR,10000,4.04,2211,1123,468,354,117,149,pink,50,Standard Shipping,2,41,50,CN,BENNA,4.032946686
5e943811e6cd6f1680c64414,5b1522ab7b94e12ee3d455c9,5.89,5,EUR,5000,3.25,392,127,65,69,40,91,red,2,Standard Shipping,2,24,50,CN,pan-emily,3.849592549
5cabfcdc32227053f6254ee6,5abf36d540626a753e8fc18a,5,5,EUR,1000,3.77,435,191,87,69,41,47,white,50,Standard Shipping,1,39,50,CN,HuaBaoxuanhandicraftshop,4.288179243
586f25ca9365e96fd0d1c09f,5860c757b1e41d4d67d183e8,2.71,3,EUR,20000,4.03,7022,3502,1523,1145,416,436,grey,50,Standard Shipping,1,38,50,CN,Mermaid 's Kiss,4.04915735
5ed3bc0f48c418059f206943,5d58d3b433f0b4349bbe941f,11,10,EUR,100,5,3,3,0,0,0,0,blue,3,Standard Shipping,2,42,50,CN,happiness maker czycl,4.247491639
5e1e7173813e9901fe03beb9,56455b13b15aab129db58cb7,16,14,EUR,100,4.1,10,6,1,2,0,1,blue,50,Standard Shipping,4,44,50,CN,Rell Mail,4.15503184
5cee1ddd050d347f75e6668e,57fc688ffcd3bb1955cb6f31,7,26,EUR,5000,4.01,542,283,111,69,29,50,white,50,Standard Shipping,2,37,50,CN,Ruo Qiong Shop,4.216694977
5ed9de39b6befd33de8dd908,5d5a520c560eca48d7f140eb,4,4,EUR,50,1,1,0,0,0,0,1,blue,20,Standard Shipping,1,44,50,CN,laibingo zhiwei,3.515748031
5e69cad1c01db73c10b938e7,58fdedf645f9b210f58c00cc,6,6,EUR,100,3.13,8,3,1,1,0,3,pink,50,Standard Shipping,2,41,50,CN,paoyeye,4.079885575
5ec48b4f504db2c516aad131,5df1cd2ecce7510b506fdba5,8,17,EUR,10,5,0,,,,,,white,50,Standard Shipping,3,48,50,CN,WenqiaoyouuOO,3.625
5e8d7de13fe07502b8f48c70,571b38e66c39b141b1ad43e1,4,4,EUR,100,4.24,41,25,6,7,1,2,winered,50,Standard Shipping,1,50,50,CN,LALALA FASH,3.858499836
5b1b4f77b1e26e24b3058773,5b14bc7ddaac4575492a01c5,11,20,EUR,10000,3.92,2841,1352,636,397,185,271,blue,16,Standard Shipping,3,41,50,CN,lirenlanfan,3.871635276
5e1441859fe5367b00bb3b54,5ae296b6cd968d66be12d247,12,59,EUR,5000,3.47,371,137,64,69,40,61,white,50,Standard Shipping,3,41,50,CN,chenqinq,4.062360802
5d410e4a11512c51311ad3d3,5aa78a0c75599a5bd049d682,11,11,EUR,1000,2.99,228,59,38,36,32,63,winered,50,Standard Shipping,2,17,50,CN,myunxiaodian,4.032864742
5e3e69f009a91d0893974dab,5939085087117919c6f12a77,1.91,2,EUR,10000,4.05,697,385,125,81,48,58,blue,2,Standard Shipping,1,22,50,CN,chenhai1028,4.105460609
56553387a03eee0826acb151,544867549719cd33de1048d5,5.7,58,EUR,50000,3.45,8164,2936,1396,1547,970,1315,black,50,Standard Shipping,1,45,50,CN,Fashion Vane,4.096233745
5cc2af5ba1aa1959ad4341b8,561921dd9342a274cb448c07,8,17,EUR,5000,4.47,907,601,187,84,16,19,black,50,Standard Shipping,2,40,50,CN,fashion belts,4.397350993
5d68bd0b1b88a17f1aebbc8b,582b156ff6872e749e4d1ad4,9,8,EUR,1000,3.58,81,29,20,13,7,12,purple,50,Standard Shipping,3,43,50,CN,stev5344,3.85688432
5eafa3137a265f22445c1482,5d5e064b560eca4814b2bb74,5.72,9,EUR,100,2.5,4,1,0,0,2,1,grey,5,Standard Shipping,1,33,50,CN,TONGXIAO,3.899490168
5eb38309fa6f111ca122bed4,56ab21890d8dad10e044b9ec,2,10,EUR,100,3.2,10,3,1,3,1,2,white,1,Standard Shipping,1,41,50,CN,premiumfa,3.990638298
5cf0ee81f1dc9f714cd38255,56cd7070df108f481ff3e00e,9,9,EUR,1000,4.16,129,81,19,12,3,14,purple,50,Standard Shipping,3,43,50,CN,neellery,3.940158528
5ec49a2f9b4280aee762a72d,5aae608bdb5f1f42a93eaaed,15,13,EUR,10,4,4,2,1,0,1,0,white,50,Standard Shipping,4,42,50,CN,zengdaitao,4.021148036
5e98015614b1cf44d90910da,5e748f2484068a0289ab6f9f,20,17,EUR,50,4.17,12,7,2,2,0,1,red,50,Standard Shipping,6,36,50,CN,wanghaoshop,3.923076923
5cda82293eec43037143a061,5ae29b4e1baafe7c0109c5ae,6,9,EUR,1000,3.67,304,126,66,44,23,45,white,50,Standard Shipping,2,42,50,CN,longlongchenchen,4.024242424
5db3bb3bede8100679c50fb7,56c6a33fabb774437118cd63,3,3,EUR,1000,3.08,109,26,25,17,14,27,black,1,Standard Shipping,1,38,50,CN,bazaretsaintfrusquin,3.964591734
5ba4f816c1a38516a0cb12d9,5826f19f20a9402c37313979,9,10,EUR,10000,4.15,2587,1511,479,275,115,207,red,50,Standard Shipping,3,31,50,CN,Bees flying butterfly,4.306990358
5c6bb167314806702b1b55ca,58d109c5e3830f6bcb47e35d,8,8,EUR,10000,3.98,1612,777,367,241,112,115,black,50,Standard Shipping,3,42,50,CN,spy89ping@163.com,3.939481595
5ea67bbe87683f3ad5bc83f3,5e8c98966642021100f8db13,12,75,EUR,100,2.82,28,7,3,6,2,10,whitefloral,1,Standard Shipping,3,38,50,US,truth us trading,3.034482759
5ec23bea8bef5b2d1d994b95,58cfdefdacb37b556efdff7c,11,13,EUR,100,3.8,5,2,2,0,0,1,blue,10,Standard Shipping,2,41,50,CN,allenfan,4.02043471
5e95381c6072db2941108f3f,55ed4e573a698c3a9daa8b2b,9,22,EUR,100,3.3,10,2,2,4,1,1,white,50,Standard Shipping,3,43,50,CN,Styou,3.95148767
5d19cb1bf558224b10ed6352,58778fdcdfa6bc28858f3422,7,6,EUR,1000,4.33,144,91,28,15,2,8,white,50,Standard Shipping,2,34,50,CN,Cornflower,4.32390769
5e59c5f9bd11e71903d79ec3,5adef67640626a4b409b8e94,5.92,9,EUR,100,3.71,17,7,3,4,1,2,blue,18,Standard Shipping,1,43,50,CN,zhenhaogouwuche,4.2128868
5b17b34f5272053200439a7a,57a155a4b63950286426744f,8,48,EUR,1000,4.34,794,500,152,86,26,30,blue,50,Standard Shipping,2,9,50,CN,lan ban wang,4.337349398
5d1060d39ed281190dfcec91,593402ae25c4f54ed4e0abdf,11,134,EUR,100,3.54,28,7,11,4,2,4,black,50,Standard Shipping,3,46,50,CN,SCOMELY,4.07165109
5d14546bf5eab044136b2540,5770ca6694fc5029d02c368a,8,7,EUR,10000,3.62,2069,884,343,331,184,327,black,50,Standard Shipping,3,38,50,CN,hey jude flower,3.901216059
563707b0e5be09157176fe80,53a2a09ad91139519161a267,15,115,EUR,50000,3.94,6735,3278,1411,998,431,617,white,2,Standard Shipping,4,38,50,CN,FashionForChanny ,4.256076907
5d00c646e1fe9971cb8aeb9a,5acaf29d5ebcfd72403106a8,8,7,EUR,20000,3.59,2189,917,374,331,223,344,beige,38,Standard Shipping,2,23,50,CN,Suyi Technology,4.045170201
5e6881d5e045550e433acc50,5acaf29d5ebcfd72403106a8,1.68,2,EUR,1000,3.95,238,129,42,27,7,33,red,1,Standard Shipping,1,23,50,CN,Suyi Technology,4.045170201
5ac1d7201a8c21778e2a2482,59c25e6a30e1f368ea189232,24,59,EUR,1000,4.21,762,461,150,64,24,63,beige,50,Standard Shipping,6,26,50,CN,ruxinggu,4.3082762
5e60961c7ba7dc614091b57f,5673acd9c1a80060fb201026,5.65,26,EUR,100,3.67,33,14,7,4,3,5,blue,50,Standard Shipping,1,32,50,CN,QB_Fashion,4.299207398
5e9ee02987ac3b0f75279756,5e8ad4c829e7860d8e20b40c,13,11,EUR,100,4.35,26,18,4,1,1,2,pink & white,50,Standard Shipping,3,139,50,US,salmophee,4.047619048
5dc935a53c6ea501005741ce,583658e928f25754106ae102,16,106,EUR,100,4.07,76,38,21,5,8,4,white,50,Standard Shipping,5,40,50,CN,asyouwill,4.233682721
5e9932cab3eafb25c00ba79f,5aab3c8ea6bf7a704caec65c,5.83,5,EUR,100,4.36,22,13,5,3,1,0,yellow,3,Standard Shipping,1,24,50,CN,DERNMUUR,3.952836128
5ca219bb68678434f74cc82a,583547f417dc6224cb464117,7,7,EUR,5000,3.32,579,190,108,94,70,117,black,50,Standard Shipping,2,31,50,CN,singing  the  song,4.058390695
5b0e75f106c2bc706f82561e,54236fbbf6d29616559514c9,8,27,EUR,5000,3.98,921,447,203,145,62,64,black,1,Standard Shipping,3,43,50,CN,beauties,4.216412924
5c3ee10631d4665298c01dec,5641e263906c9c12737e6725,5.65,9,EUR,5000,4.23,1002,590,195,124,41,52,winered,50,Standard Shipping,2,20,50,CN,Star Trading Company,4.088904951
5e46bea2659a6838000f1255,53e98c6446188e1d4d3a38bd,1.8,2,EUR,1000,3.68,76,35,10,13,8,10,lightgreen,4,Standard Shipping,1,20,50,CN,wisefield,4.041371158
5ea8cfb44e671a04ca0e5b79,577f79f928d95d5777eac030,7,6,EUR,100,3,22,5,3,7,1,6,black,50,Standard Shipping,2,41,50,CN,dengqinghuaok,3.93496732
5ce25f6abcd1323e12e5da97,5829d1ca96db262f04db2063,9,108,EUR,1000,4.06,252,136,52,31,10,23,black,50,Standard Shipping,3,42,50,CN,shishishi,3.849511291
5df9c78eb66d8b0afed110c4,5d464f4a56a26046dd1bb8a4,12,11,EUR,1000,3.49,201,73,44,29,18,37,blue,50,Standard Shipping,3,139,50,CN,HwaLee,3.776636714
5e16bfe7dbbd26008904fe6e,5d462e58f320403871a78593,8,7,EUR,1000,3.84,132,56,34,20,9,13,white,50,Standard Shipping,2,31,50,CN,chooop,3.837956204
5e93d2215a3eed0c80ed2e56,5495976a40b3782bc8b3654a,11,10,EUR,1000,3.74,54,23,11,10,3,7,black,50,Standard Shipping,3,41,50,CN,OOWW FASHION,3.954443095
5c984d7e082de24a302cc559,559d33adc605853731afbf10,8,7,EUR,10000,3.54,2006,748,417,331,194,316,white,50,Standard Shipping,3,31,50,CN,Lin Fashion Store,4.00014341
5ed6032d69876d3e38e34bcc,5d40ffe372b0c94d00f6c1f0,7,6,EUR,100,4,6,3,1,1,1,0,beige,7,Standard Shipping,2,24,50,CN,nmgyusj,4.039127646
5e686ca2d57c632500ba6543,55d18ce6183a5d103f970011,6,13,EUR,1000,3.51,79,26,17,18,7,11,pink,50,Standard Shipping,2,43,50,CN,Youngirls,3.870734673
5e7dcf204fb94d0505f3af99,5b80fee2008a3e2f6ec81563,6,22,EUR,1000,4.19,201,108,50,27,6,10,blue,3,Standard Shipping,2,55,50,CN,SHHUIZFIA9586,4.417272463
5d2eb8028c9c606b3e2f99cc,5541ba455252290c0b225b1f,13,25,EUR,100,3.42,79,29,16,10,7,17,rosered,50,Standard Shipping,3,41,50,CN,Higheight,3.9504034
5c6e63c954bd610ed2bebe4f,5a031e9c9aee09542077d074,7,50,EUR,1000,4.08,408,212,89,56,29,22,black,50,Standard Shipping,2,41,50,CN,llegaiyy,3.967484134
5e661829f862cad5bb9a224f,593fcbd5ff3e807d6a8485ff,13,11,EUR,1000,3.5,64,28,7,9,9,11,red,10,Standard Shipping,3,30,50,CN,shiyipanpan,4.024460098
5ea7e2d9d113700dcbc76b82,5e5cb2f077179e1ac07004a2,12,14,EUR,50,3.88,8,2,4,1,1,0,black,50,Standard Shipping,3,22,50,CN,fengguijieshop,3.884615385
5d0c79efd805290e2ab8d712,58475ecf5eee8869e4ad9a07,5.71,13,EUR,1000,4.23,317,194,59,29,13,22,red,50,Standard Shipping,1,38,50,CN,xuezhongfei,4.242653006
5e799a568b59163b8a9d2c21,54869cf344a28275e008fb00,11,51,EUR,100,3,4,1,1,0,1,1,white,50,Standard Shipping,2,43,50,CN,guangzhouxinchangguomao,4.001277436
5ac085a66d638a3b2bc434d5,56d813f66d64ff168ab1bfac,3.79,49,EUR,20000,3.93,8412,4299,1527,1177,527,882,red,2,Standard Shipping,1,8,50,CN,kam,4.046825383
5ec5e362dfb6fa1a150123b5,5eb4be68dda5360c58501b42,8,10,EUR,100,3.39,18,5,6,1,3,3,navyblue,3,Standard Shipping,2,23,50,CN,LYCWANG,3.682758621
590c2cf4ff4b3e7b335e6a7e,5860c757b1e41d4d67d183e8,2,3,EUR,20000,4.09,6689,3566,1389,942,352,440,white,50,Standard Shipping,1,38,50,CN,Mermaid 's Kiss,4.04915735
5db3eae4119b010a435fa932,584ae0173961b64ca9b426b1,6,22,EUR,1000,3.74,518,240,89,77,37,75,yellow,50,Standard Shipping,2,38,50,CN,chenkaili,4.016772974
5ed1d078d8841a194fb87630,5eb91502c48732293d0a8e08,6,6,EUR,50,4.2,15,9,2,3,0,1,white & green,5,Standard Shipping,2,20,50,CN,linsongda,3.722222222
5eaf98de05a9b4014db48b90,5832e5632f5e534c23488f06,13,11,EUR,100,3.75,4,1,1,2,0,0,winered,35,Standard Shipping,3,43,50,CN,yiliannvhai,4.100615675
5e39049345452705aa173fda,565c1b173a698c769e2be15d,8,25,EUR,1000,4.25,220,136,35,28,9,12,pink,50,Standard Shipping,3,43,50,CN,Masa co.ltd.,3.900294695
5f01c514792d0b94d29d0cb6,5dab9ece69ce753090f6735c,7,6,EUR,100,5,0,,,,,,tan,50,Standard Shipping,2,140,50,AT,tutishop,5
5d2d750dc7bd0127fe8cc50e,5ad4325e9bda4e08bf7fd188,11,10,EUR,5000,4.05,654,340,129,106,35,44,black,14,Standard Shipping,3,54,50,CN,qinjingjing2018,4.064925465
5af40bb2f281cb017ec17012,5440e3d7f8abc82cbd97b19c,11,152,EUR,1000,3.91,808,381,180,110,68,69,blue,50,Standard Shipping,2,43,50,CN,Gossip Girl 1,3.908359907
5c9450f3dd30f5586dfa47f0,5406c9c77f086e1be430d73e,8,7,EUR,5000,3.8,757,360,132,116,55,94,grey,50,Standard Shipping,3,44,50,CN,New Lucky,4.203725356
5df77ce97ad7980a900781e0,56fba259138ef73c2a749a56,1.65,2,EUR,1000,3.67,191,89,26,31,14,31,white,1,Standard Shipping,1,38,50,CN,zuilangmanDS,3.958790237
5e5cb06e8ac7c478f8cc2cb5,5b52ea49b56d05463d973207,8,22,EUR,10000,3.7,904,395,177,135,64,133,black,50,Standard Shipping,3,43,50,CN,wuxinqiudress21076,4.084799278
5b629b6da70ab967b5402657,597eda458696be7dab480a44,12,11,EUR,1000,3.76,899,390,198,130,65,116,white,20,Standard Shipping,3,43,50,CN,feelyourrelax,4.046733668
5c8622c240fb5753d489ae2e,577fb2b368116418674befd9,9,8,EUR,10000,3.84,1982,938,384,292,136,232,white,50,Standard Shipping,3,30,50,CN,keepahorse,4.137581778
5c3444e69740a97bc41bdb5e,55c8029641d799421d41fe3a,8,7,EUR,20000,3.33,3216,1138,523,521,324,710,black,50,Standard Shipping,2,43,50,CN,young's boutique,3.80168428
5ea79fc6579d081c80f57b08,5e8d923d20c9b7545017f1f9,11,50,EUR,100,3,9,2,1,3,1,2,black,50,Standard Shipping,3,36,50,CN,zhihuigshop,2.941176471
5d24618d5b4a6c625d6e931a,57b1288be4830507cc9f586a,11,10,EUR,1000,4.29,410,247,89,40,15,19,blue,50,Standard Shipping,2,21,50,CN,DEMANGO FASHION SPORTS,3.842469706
5dd624d86c7b2c9de52362af,5ad6ddb822fad74c8ed3fa3a,9,8,EUR,5000,3.75,429,185,83,81,30,50,red,50,Standard Shipping,3,41,50,CN,jmm926,3.821185617
5dd39d1da55d5466dc560252,5829d1ca96db262f04db2063,7,13,EUR,10000,3.12,567,170,89,91,72,145,armygreen,50,Standard Shipping,2,42,50,CN,shishishi,3.849511291
5cd3e833034a3c2ceeed0ba9,5860c757b1e41d4d67d183e8,6,6,EUR,100,3.93,41,20,7,9,1,4,black,50,Standard Shipping,2,38,50,CN,Mermaid 's Kiss,4.04915735
5e3684770ee1810ee4160d27,5aea8f2ccac3c5238de1a99c,7,14,EUR,100,4.24,50,29,12,4,2,3,red,50,Standard Shipping,2,43,50,CN,libo peng,4.143965517
5a211e5fb2f70e3fded9ea3e,53e03f56ff4d6d36d2285ab0,11,106,EUR,20000,3.92,10150,4974,2091,1409,655,1021,white,12,Standard Shipping,3,45,50,CN,hechuang1001,4.068664568
5d0214aff779d1671ecff865,5b66b2f303523d3caa84aed5,11,85,EUR,1000,4.08,454,231,118,49,21,35,green,50,Standard Shipping,3,40,50,CN,heilnielmiw,4.334078212
5947a7f69009d76370a4cd97,58748c070e230b22a1ab5bc2,7,6,EUR,1000,4.12,442,220,111,72,23,16,black,50,Standard Shipping,2,47,50,CN,taotaobeibei,4.061358656
5d0b42183ae5dc63a3a94efe,575a9d8d6813ab5ceeb09521,8,72,EUR,1000,4.01,153,85,22,24,7,15,white & black,50,Standard Shipping,2,41,50,CN,May One,3.912475822
5a4ef583061be948d524c8e8,59cc8ef5776ab943e535b888,15,13,EUR,5000,3.95,1632,836,306,221,103,166,blue,34,Standard Shipping,4,41,50,CN,kljolk,4.040497479
5e70ba09e3d51e1002f7cf8e,59815a929fbc512d72137ba5,9,46,EUR,100,4.86,7,6,1,0,0,0,,30,Standard Shipping,3,74,30,CN,zhaoyunyun,4.228007181
5b039ca98d537915d3dd0071,5780c6b2e8aa893157a3286f,7,6,EUR,10000,4.41,3078,2050,550,276,87,115,rosered,2,Standard Shipping,2,17,50,CN,High Flagship Store,4.101384943
5ed89213b14bb80600d2468a,5c7dee45a0e257512a5dd7f0,11,10,EUR,100,3.08,39,11,8,3,7,10,pink,3,Standard Shipping,2,47,50,CN,lqyaim,3.689320388
5ebcdff977dea63a3bbc4e5d,5eba4507ad610e0589cab8c3,6,10,EUR,1000,3,87,22,10,23,10,22,yellow,3,Standard Shipping,2,20,50,CN,songliling,3.676724138
5ec5ef713c5b5f21ae984f89,5eba4bab58ed6ba265685ba1,8,10,EUR,100,4.07,58,27,18,7,2,4,white & green,3,Standard Shipping,2,23,50,CN,liliangyu151800,4.040650407
5ecc8472fe429946b009900e,5b47ffa01e5bc91f3eea4f1f,2,2,EUR,100,2.92,12,2,2,4,1,3,lightblue,1,Standard Shipping,1,25,50,CN,linpingstore,3.975409836
5d2c36f4010ae87eef758d55,5ae93337d204cc177313f242,8,13,EUR,100,4.04,57,29,16,2,5,5,grey,50,Standard Shipping,2,51,50,CN,huaxianglarou,4.231842338
5e573e6360f35b2661fff9dc,55e51e53c9f8235d17759948,22,159,EUR,1000,4.04,235,127,49,26,7,26,black,50,Standard Shipping,5,80,50,CN,liuxiaojun,4.097966728
59438e8f609fe23d637ddf41,5860cf7b0929fc4d76180aed,11,10,EUR,1000,3.89,140,66,35,15,5,19,white,50,Standard Shipping,3,42,50,CN,Girls' showtime,4.193588786
5e9141ec67b78030f67d01f8,571b38e66c39b141b1ad43e1,6,6,EUR,1000,3.73,142,56,32,30,8,16,yellow,50,Standard Shipping,2,50,50,CN,LALALA FASH,3.858499836
58e6e016b5b91e192b207346,58216982dd9916453fe2d1a1,6,38,EUR,5000,4.22,958,571,171,116,53,47,black,50,Standard Shipping,2,40,50,CN,Simple_style,4.293899649
5e5b7192cf4480c25cbc626c,55dc2bf3b92a5941ebd4ecf2,9,50,EUR,100,3.84,37,16,10,3,5,3,grey,50,Standard Shipping,3,42,50,CN,Raverks,3.948409021
5cc40501e824b607860ec588,5926c5ace8ff5525241b368d,12,11,EUR,20000,3.64,1711,702,339,272,144,254,black,29,Standard Shipping,3,36,50,CN,Pentiumhorse,4.138885385
5abb034f5e2ae16763047591,59c0e0168696be51cef38e93,6,6,EUR,20000,3.71,2706,1095,597,464,222,328,black,49,Standard Shipping,2,38,50,CN,MlhaxzylgFashionStore,4.073279714
5b035ff3bc3b6a7a3e91811b,5406cabdc5c2464980dc6314,9,33,EUR,5000,3.81,719,356,111,103,59,90,black,50,Standard Shipping,3,45,50,CN,Sammy ,4.166509285
5e97f85b737a610159cf5efa,58d12c00b9d9d6505a44c4e6,18,47,EUR,100,4.62,34,27,4,1,1,1,black,5,Standard Shipping,5,82,50,CN,Liuxixi,4.22662116
5d6e5c9b045a156519de6483,5ba8dffeb2f5b12221c73576,11,108,EUR,5000,2.95,299,72,47,59,36,85,orange,50,Standard Shipping,3,52,50,CN,Xiaojun579,3.873082822
5cb541909a4d0e69ecb34301,583edf165022c71b82d1d6c7,13,13,EUR,1000,3.7,332,149,56,57,20,50,black,10,Standard Shipping,3,52,50,US,william pollard,4.064476285
58f5ebbc9895db01c700c615,576bbb443a698c085103c010,11,38,EUR,20000,3.66,8971,3598,1821,1607,808,1137,black,50,Standard Shipping,2,42,50,CN,beauty_baby_baby,4.105127475
5d9077c6e6119333db096ce2,544e3da38edcfa4c456f6181,11,10,EUR,1000,4.09,100,59,16,10,5,10,purple,4,Standard Shipping,2,20,50,CN,new top,4.078095238
5b126e3ef1fce6262041d8b3,590189980094b829518713b8,11,10,EUR,100,4.14,51,29,9,8,1,4,white,50,Standard Shipping,2,43,50,CN,Chinese style_GQ,4.263681299
5e86c978d4bc413d5735e5ea,55f7c64b3a698c4749f3bccf,9,34,EUR,50,5,0,,,,,,white,6,Standard Shipping,3,41,50,CN,Adrea boutique,4.07420278
5dd900306a7d4f0c672f6e30,5810aa5bde5bf01b645c909e,2.83,3,EUR,20000,3.62,1742,732,322,264,147,277,grey,5,Standard Shipping,1,20,50,SG,Recherche.sg,3.918754946
5bac96d54b784e1e83636983,5b658cbebc3b221445ba1440,7,159,EUR,5000,3.39,1632,584,289,276,149,334,armygreen,50,Standard Shipping,2,41,50,CN,pumpkincarriages,4.081783082
5c9b2bded2430a1d4535ed64,5bdbb9048a83b5678f43462b,15,28,EUR,100,3.23,69,25,9,8,11,16,blue,50,Standard Shipping,4,51,50,CN,qysm6688,3.850613155
5cf66417936ead236e2015d1,59538508e81e8a67610d9c8b,14,68,EUR,5000,3.44,734,248,153,135,67,131,white,50,Standard Shipping,3,40,50,CN,summernights,4.226462715
5ea7e2d949b52108c6560c5b,5e5cb2f077179e1ac07004a2,12,14,EUR,10,5,0,,,,,,black,50,Standard Shipping,3,22,50,CN,fengguijieshop,3.884615385
5e951ed83843b713841430e1,5e675a4b48763f1940d6ab3b,16,22,EUR,100,3.15,72,20,17,9,6,20,grey,39,Standard Shipping,4,34,50,CN,huangdewen,3.417721519
5abb107507c7b470f5efc3cf,5684eae9daaaee26a0fdadba,8,42,EUR,1000,3.95,449,230,87,60,25,47,Black,50,Standard Shipping,2,40,50,CN,Unnistore,4.025364207
554b114fff561a1235152554,5448701f90c77609a237f99f,12,13,EUR,10000,3.56,893,364,140,157,92,140,white,50,Standard Shipping,3,42,50,CN,Fashion Show Style,4.087737367
5a755aca35ca8610fb54bfc3,5a54add17dee4a20b31ef567,11,76,EUR,1000,4.1,364,212,61,38,20,33,floral,50,Standard Shipping,2,40,50,CN,ufeelme,4.149140785
5cb14fc53632e85803d4e328,58d9f311fe9cae52ce0213ec,11,14,EUR,1000,3.93,651,333,114,97,39,68,leopard,19,Standard Shipping,3,83,50,CN,xff,4.279492402
5b977f816c03331992548158,5ad02d61ccf0c866db06b8c9,5.69,5,EUR,5000,3.61,437,183,80,63,42,69,red,50,Standard Shipping,2,39,50,CN,beihaidaofj,4.227530747
5e9d34befcc85c593db92d5c,56c6a33fabb774437118cd63,12,11,EUR,100,3.28,40,10,11,8,2,9,black,50,Standard Shipping,3,38,50,CN,bazaretsaintfrusquin,3.964591734
552f840fcea30816e52aabcf,52bd3ddb34067e4620a4c62d,7,13,EUR,50000,3.35,9075,2998,1514,1827,1136,1600,gray,50,Standard Shipping,2,40,50,Unknown,freebird,4.103759814
5c4a036b77c75a26fc78fb02,5bd0a13aa8f4bb2739445be4,5.66,5,EUR,10000,4.29,2068,1245,418,247,68,90,grey,50,Standard Shipping,1,138,50,CN,SOLID VALUE,4.35618791
569de6363e68eb0d85e0cded,53facca81c105e3d5866e212,8,7,EUR,20000,3.39,2877,1046,453,522,289,567,,50,Standard Shipping,2,47,50,CN,GL,4.156715325
5cb3f6030aa3a43bd26d5af9,557ed5b886d66519ff242099,5,5,EUR,10000,3.88,1109,555,182,172,81,119,pink,2,Standard Shipping,2,50,50,CN,redisland,4.153665092
